行政代码,地名,东经,北纬
440981,广东省高州市,110.975605,22.035522
440982,广东省化州市,110.539591,21.845482
440983,广东省信宜市,111.125429,22.431974
441200,广东省肇庆市,112.479653,23.078663
441201,广东省肇庆市市辖区,112.479653,23.078663
441202,广东省肇庆市端州区,112.477794,23.103323
441203,广东省肇庆市鼎湖区,112.625249,23.208968
441223,广东省广宁县,112.443316,23.677207
441224,广东省怀集县,112.18024,23.974273
441225,广东省封开县,111.723487,23.561267
441226,广东省德庆县,111.987268,23.276367
441283,广东省高要市,112.461712,23.082587
441284,广东省四会市,112.687558,23.431444
441300,广东省惠州市,114.410658,23.11354
441301,广东省惠州市市辖区,114.410658,23.11354
441303,广东省惠州市惠阳区,114.474566,22.874748
441302,广东省惠州市惠城区,114.485898,23.163063
441322,广东省博罗县,114.288475,23.352582
441323,广东省惠东县,114.955518,23.049117
441324,广东省龙门县,114.137243,23.666408
441400,广东省梅州市,116.126403,24.304571
441401,广东省梅州市市辖区,116.126403,24.304571
441402,广东省梅州市梅江区,116.115952,24.29075
441421,广东省梅县,116.199543,24.371491
441422,广东省大埔县,116.664124,24.347934
441423,广东省丰顺县,116.291395,23.916085
441424,广东省五华县,115.64132,23.802833
441426,广东省平远县,115.932656,24.695654
441427,广东省蕉岭县,116.196142,24.683283
441481,广东省兴宁市,115.7533,24.267311
441500,广东省汕尾市,115.372924,22.778731
441501,广东省汕尾市市辖区,115.426491,22.777733
441502,广东省汕尾市城区,115.372924,22.778731
441521,广东省海丰县,115.286322,22.9696
441523,广东省陆河县,115.629196,23.284407
441581,广东省陆丰市,115.78803,22.967877
441600,广东省河源市,114.713721,23.757251
441601,广东省河源市市辖区,114.713721,23.757251
441602,广东省河源市源城区,114.654484,23.693604
441622,广东省龙川县,115.362292,24.33468
130981,河北省泊头市,116.389236,38.090279
130982,河北省任丘市,116.163214,38.741105
130983,河北省黄骅市,117.400217,38.401522
441621,广东省紫金县,115.064471,23.525442
130984,河北省河间市,116.271593,38.483721
131000,河北省廊坊市,116.703602,39.518611
131001,河北省廊坊市市辖区,116.703602,39.518611
131002,河北省廊坊市安次区,116.796123,39.345312
131003,河北省廊坊市广阳区,116.694236,39.533686
131022,河北省固安县,116.28967,39.351106
131023,河北省永清县,116.560557,39.302836
131024,河北省香河县,117.051306,39.7431
131025,河北省大城县,116.588639,38.668803
131026,河北省文安县,116.494817,38.91139
131028,河北省大厂回族自治县,116.955076,39.895316
131081,河北省霸州市,116.574306,39.10932
131082,河北省三河市,117.021284,39.967428
131100,河北省衡水市,115.686229,37.746929
131101,河北省衡水市市辖区,115.686229,37.746929
131102,河北省衡水市桃城区,115.666657,37.724218
131121,河北省枣强县,115.757677,37.461024
131122,河北省武邑县,115.944507,37.827679
131123,河北省武强县,115.920118,38.050513
131124,河北省饶阳县,115.740007,38.223059
131125,河北省安平县,115.490416,38.243196
131126,河北省故城县,115.978057,37.356998
131127,河北省景县,116.200134,37.668477
131128,河北省阜城县,116.328425,37.912309
131181,河北省冀州市,115.470293,37.55607
131182,河北省深州市,115.586699,37.957013
140000,山西省,112.515496,37.866566
140100,山西省太原市,112.550864,37.890277
140101,山西省太原市市辖区,112.550864,37.890277
140105,山西省太原市小店区,112.577409,37.753528
140106,山西省太原市迎泽区,112.663203,37.865737
140107,山西省太原市杏花岭区,112.629836,37.915556
140108,山西省太原市尖草坪区,112.48844,37.972758
140109,山西省太原市万柏林区,112.402857,37.894693
140110,山西省太原市晋源区,112.481587,37.748675
140121,山西省清徐县,112.387085,37.593242
140122,山西省阳曲县,112.672659,38.158246
140123,山西省娄烦县,111.797821,38.034584
140181,山西省古交市,112.107739,37.905179
140200,山西省大同市,113.290509,40.113744
140201,山西省大同市市辖区,113.290509,40.113744
140202,山西省大同市城区,113.296966,40.102543
140203,山西省大同市矿区,113.290509,40.113744
140211,山西省大同市南郊区,113.226457,40.051891
140212,山西省大同市新荣区,113.236894,40.267127
140221,山西省阳高县,113.823181,40.222312
140222,山西省天镇县,114.16813,40.403529
140223,山西省广灵县,114.161702,39.768994
140224,山西省灵丘县,114.213095,39.377268
140225,山西省浑源县,113.710759,39.634162
140226,山西省左云县,112.777856,40.000738
140227,山西省大同县,113.583866,40.001627
140300,山西省阳泉市,113.569238,37.869529
140301,山西省阳泉市市辖区,113.569238,37.869529
140302,山西省阳泉市城区,113.612838,37.857865
140303,山西省阳泉市矿区,113.540771,37.890804
140311,山西省阳泉市郊区,113.568086,37.911504
140321,山西省平定县,113.768978,37.849271
140322,山西省盂县,113.360967,38.229386
140400,山西省长治市,113.120292,36.201664
140401,山西省长治市市辖区,113.120292,36.201664
140402,山西省长治市城区,113.123169,36.184511
140411,山西省长治市郊区,113.110696,36.27034
140421,山西省长治县,113.086194,36.02468
140423,山西省襄垣县,112.988973,36.580201
140424,山西省屯留县,112.750363,36.34261
140425,山西省平顺县,113.533689,36.221794
140426,山西省黎城县,113.396852,36.619368
140427,山西省壶关县,113.371998,35.992652
140428,山西省长子县,112.802254,36.110999
140429,山西省武乡县,112.96752,36.888323
140430,山西省沁县,112.65221,36.707383
140431,山西省沁源县,112.290094,36.701567
140481,山西省潞城市,113.254387,36.374406
140500,山西省晋城市,112.867333,35.499834
140501,山西省晋城市市辖区,112.855303,35.520559
140502,山西省晋城市城区,112.867333,35.499834
140521,山西省沁水县,112.37743,35.751489
140522,山西省阳城县,112.361527,35.426541
140524,山西省陵川县,113.343387,35.690744
140525,山西省泽州县,112.870985,35.475851
140581,山西省高平市,112.935115,35.809742
140600,山西省朔州市,112.479928,39.337672
140601,山西省朔州市市辖区,112.479928,39.337672
140602,山西省朔州市朔城区,112.5562,39.243272
140603,山西省朔州市平鲁区,112.30435,39.640007
140621,山西省山阴县,112.786805,39.52105
140622,山西省应县,113.260593,39.509316
140623,山西省右玉县,112.421677,40.008136
140624,山西省怀仁县,113.112305,39.793571
140700,山西省晋中市,112.738514,37.693362
140701,山西省晋中市市辖区,112.738514,37.693362
140702,山西省晋中市榆次区,112.843737,37.650825
140721,山西省榆社县,112.954181,37.14005
140722,山西省左权县,113.474538,37.032795
140723,山西省和顺县,113.474934,37.348374
140724,山西省昔阳县,113.762106,37.563418
140725,山西省寿阳县,113.141611,37.825119
140726,山西省太谷县,112.736433,37.407696
140727,山西省祁县,112.469066,37.292198
140729,山西省灵石县,111.735504,36.834487
140781,山西省介休市,111.995188,37.025476
140800,山西省运城市,111.006854,35.038859
140802,山西省运城市盐湖区,110.961931,35.063677
140821,山西省临猗县,110.625895,35.14938
140822,山西省万荣县,110.71554,35.388134
140823,山西省闻喜县,111.319287,35.373753
140824,山西省稷山县,110.965122,35.598267
140825,山西省新绛县,111.172875,35.631583
140826,山西省绛县,111.64482,35.498579
140827,山西省垣曲县,111.824787,35.221584
140828,山西省夏县,111.358386,35.12668
140829,山西省平陆县,111.251109,34.888646
140830,山西省芮城县,110.616496,34.709535
140881,山西省永济市,110.488949,34.894672
140882,山西省河津市,110.708539,35.631891
140900,山西省忻州市,112.727939,38.461031
140901,山西省忻州市市辖区,112.727939,38.461031
140902,山西省忻州市忻府区,112.6052,38.437832
140921,山西省定襄县,113.035589,38.51675
140922,山西省五台县,113.442104,38.778174
140923,山西省代县,113.050582,39.093197
140924,山西省繁峙县,113.596214,39.204757
140925,山西省宁武县,112.193896,38.82189
140926,山西省静乐县,112.064994,38.400067
140927,山西省神池县,112.00992,39.173053
140928,山西省五寨县,111.744757,39.008731
140929,山西省岢岚县,111.543568,38.737957
140930,山西省河曲县,111.359829,39.20644
140931,山西省保德县,111.142835,38.887135
140932,山西省偏关县,111.671903,39.464649
141000,山西省临汾市,111.538788,36.099745
141001,山西省临汾市市辖区,111.538788,36.099745
140981,山西省原平市,112.682128,38.838876
141002,山西省临汾市尧都区,111.474665,36.125937
141021,山西省曲沃县,111.527041,35.704201
141022,山西省翼城县,111.839209,35.695398
141023,山西省襄汾县,111.385953,35.874204
141024,山西省洪洞县,111.659378,36.325514
141025,山西省古县,112.011243,36.303823
141026,山西省安泽县,112.307904,36.164296
141027,山西省浮山县,111.928409,35.945831
141028,山西省吉县,110.728162,36.158677
141029,山西省乡宁县,110.944128,35.925119
141030,山西省大宁县,110.710805,36.432636
141031,山西省隰县,111.009965,36.711951
141032,山西省永和县,110.617898,36.737137
141033,山西省蒲县,111.162359,36.4246
141034,山西省汾西县,111.483148,36.642781
141081,山西省侯马市,111.371509,35.621785
141082,山西省霍州市,111.830836,36.599678
141100,山西省吕梁市,111.143157,37.527316
141101,山西省吕梁市市辖区,111.143157,37.527316
141121,山西省文水县,111.964995,37.459706
141122,山西省交城县,111.819927,37.687046
141123,山西省兴县,111.069311,38.392263
141124,山西省临县,110.901147,37.962867
141102,山西省吕梁市离石区,111.313142,37.552339
141125,山西省柳林县,110.876927,37.403754
141126,山西省石楼县,110.753479,37.035145
141127,山西省岚县,111.606641,38.343813
141128,山西省方山县,111.337979,37.886688
141129,山西省中阳县,111.185904,37.266318
141130,山西省交口县,111.315924,36.957719
141181,山西省孝义市,111.637646,37.118133
141182,山西省汾阳市,111.745996,37.316764
150000,内蒙古自治区,114.415868,43.468238
150100,内蒙古呼和浩特市,111.660351,40.828319
150101,内蒙古呼和浩特市市辖区,111.660351,40.828319
150102,内蒙古呼和浩特市新城区,111.791327,40.929361
150103,内蒙古呼和浩特市回民区,111.596886,40.838895
150104,内蒙古呼和浩特市玉泉区,111.658553,40.747387
150105,内蒙古呼和浩特市赛罕区,111.876335,40.788864
150121,内蒙古土默特左旗,114.415868,43.468238
150122,内蒙古托克托县,111.3197,40.361084
150123,内蒙古和林格尔县,111.901693,40.333868
150124,内蒙古清水河县,111.706236,39.889118
150125,内蒙古武川县,111.179572,41.116204
150200,内蒙古包头市,109.846239,40.647119
150201,内蒙古包头市市辖区,109.846239,40.647119
150202,内蒙古包头市东河区,110.070141,40.589124
150203,内蒙古包头市昆都仑区,109.806834,40.658057
150204,内蒙古包头市青山区,109.903675,40.658778
150205,内蒙古包头市石拐区,110.299215,40.716464
150206,内蒙古包头市白云矿区,109.846239,40.647119
150207,内蒙古包头市九原区,109.949197,40.627202
150221,内蒙古土默特右旗,114.415868,43.468238
150222,内蒙古固阳县,110.167592,41.104725
150223,内蒙古达尔罕茂明安联合旗,110.286189,41.943507
150300,内蒙古乌海市,106.831999,39.683177
150301,内蒙古乌海市市辖区,106.831999,39.683177
150302,内蒙古乌海市海勃湾区,106.861482,39.734834
150303,内蒙古乌海市海南区,106.925397,39.296209
150304,内蒙古乌海市乌达区,106.725859,39.535878
150400,内蒙古赤峰市,118.930761,42.297112
150401,内蒙古赤峰市市辖区,118.930761,42.297112
150402,内蒙古赤峰市红山区,118.998103,42.286232
150403,内蒙古赤峰市元宝山区,119.268169,42.184131
150404,内蒙古赤峰市松山区,118.757106,42.268753
150421,内蒙古阿鲁科尔沁旗,120.053241,44.195957
150422,内蒙古巴林左旗,119.280766,44.203431
150423,内蒙古巴林右旗,118.94609,43.684787
150425,内蒙古克什克腾旗,114.415868,43.468238
150426,内蒙古翁牛特旗,114.415868,43.468238
150428,内蒙古喀喇沁旗,118.667056,41.908351
150429,内蒙古宁城县,118.905499,41.571041
150430,内蒙古敖汉旗,120.157713,42.430592
150500,内蒙古通辽市,122.260363,43.633756
150501,内蒙古通辽市市辖区,122.260363,43.633756
150502,内蒙古通辽市科尔沁区,122.291294,43.65829
150521,内蒙古科尔沁左翼中旗,122.49918,44.057579
150522,内蒙古科尔沁左翼后旗,122.697345,43.196083
150523,内蒙古开鲁县,121.324094,43.734942
150524,内蒙古库伦旗,121.573038,42.810038
150525,内蒙古奈曼旗,114.415868,43.468238
150526,内蒙古扎鲁特旗,114.415868,43.468238
150581,内蒙古霍林郭勒市,119.579748,45.528106
150600,内蒙古鄂尔多斯市,109.993706,39.81649
150602,内蒙古鄂尔多斯市东胜区,109.764419,39.805586
150621,内蒙古达拉特旗,109.866191,40.220264
150622,内蒙古准格尔旗,110.886239,39.794725
150623,内蒙古鄂托克前旗,114.415868,43.468238
150624,内蒙古鄂托克旗,114.415868,43.468238
150625,内蒙古杭锦旗,108.212828,40.212873
150626,内蒙古乌审旗,114.415868,43.468238
150627,内蒙古伊金霍洛旗,114.415868,43.468238
150700,内蒙古呼伦贝尔市,119.760822,49.201636
150701,内蒙古呼伦贝尔市市辖区,119.760822,49.201636
150702,内蒙古呼伦贝尔市海拉尔区,120.042882,49.279245
150721,内蒙古阿荣旗,114.415868,43.468238
150722,内蒙古莫力达瓦达斡尔族自治旗,124.474434,49.104887
150723,内蒙古鄂伦春自治旗,123.817278,50.348755
150724,内蒙古鄂温克族自治旗,120.067483,48.499137
150725,内蒙古陈巴尔虎旗,114.415868,43.468238
150726,内蒙古新巴尔虎左旗,114.415868,43.468238
150727,内蒙古新巴尔虎右旗,114.415868,43.468238
150781,内蒙古满洲里市,117.603687,49.500032
150782,内蒙古牙克石市,121.512668,49.329996
150783,内蒙古扎兰屯市,121.929202,47.743403
150784,内蒙古额尔古纳市,120.652764,51.660819
150785,内蒙古根河市,121.797713,51.375925
150800,内蒙古巴彦淖尔市,107.423807,40.76918
150801,内蒙古巴彦淖尔市市辖区,107.423807,40.76918
150802,内蒙古巴彦淖尔市临河区,107.44184,40.932018
150821,内蒙古五原县,108.072284,41.045427
150822,内蒙古磴口县,106.7,40.555181
150823,内蒙古乌拉特前旗,109.105297,40.905993
150824,内蒙古乌拉特中旗,108.464542,41.831045
150825,内蒙古乌拉特后旗,106.413808,41.531945
150826,内蒙古杭锦后旗,114.415868,43.468238
150900,内蒙古乌兰察布市,113.112846,41.022363
150901,内蒙古乌兰察布市市辖区,113.112846,41.022363
150902,内蒙古乌兰察布市集宁区,113.112832,41.027766
150921,内蒙古卓资县,112.443377,40.958869
150922,内蒙古化德县,114.165738,41.979126
150923,内蒙古商都县,114.415868,43.468238
150924,内蒙古兴和县,113.773721,40.952667
150925,内蒙古凉城县,112.550432,40.50278
150926,内蒙古察哈尔右翼前旗,113.241096,40.98171
150927,内蒙古察哈尔右翼中旗,112.470743,41.428255
150928,内蒙古察哈尔右翼后旗,113.069693,41.529483
150929,内蒙古四子王旗,111.589037,42.307146
150981,内蒙古丰镇市,113.308677,40.558336
152200,内蒙古兴安盟,114.415868,43.468238
152201,内蒙古乌兰浩特市,122.081534,46.116944
152202,内蒙古阿尔山市,120.357534,47.163696
152221,内蒙古科尔沁右翼前旗,121.221524,46.334025
152222,内蒙古科尔沁右翼中旗,121.19851,45.242069
152223,内蒙古扎赉特旗,114.415868,43.468238
152224,内蒙古突泉县,121.519212,45.632866
152500,内蒙古锡林郭勒盟,114.415868,43.468238
152501,内蒙古二连浩特市,111.966178,43.41778
152502,内蒙古锡林浩特市,116.136948,44.078961
152522,内蒙古阿巴嘎旗,114.415868,43.468238
152523,内蒙古苏尼特左旗,113.140307,44.039238
152524,内蒙古苏尼特右旗,112.9116,42.900964
152525,内蒙古东乌珠穆沁旗,117.81045,45.826665
152526,内蒙古西乌珠穆沁旗,117.816963,44.715903
152527,内蒙古太仆寺旗,115.304558,41.906216
152528,内蒙古镶黄旗,114.120589,42.368276
152529,内蒙古正镶白旗,115.024347,42.554843
152530,内蒙古正蓝旗,115.94011,42.674414
152531,内蒙古多伦县,116.498639,42.196601
152900,内蒙古阿拉善盟,114.415868,43.468238
152921,内蒙古阿拉善左旗,105.038247,39.547806
152922,内蒙古阿拉善右旗,102.443856,40.186229
152923,内蒙古额济纳旗,114.415868,43.468238
210000,辽宁省,122.753592,41.6216
210100,辽宁省沈阳市,123.432791,41.808645
210101,辽宁省沈阳市市辖区,123.432791,41.808645
210103,辽宁省沈阳市沈河区,123.453552,41.798305
210104,辽宁省沈阳市大东区,123.498927,41.835279
210102,辽宁省沈阳市和平区,123.414332,41.786474
210105,辽宁省沈阳市皇姑区,123.415376,41.848913
210106,辽宁省沈阳市铁西区,123.35863,41.805724
210111,辽宁省沈阳市苏家屯区,123.426289,41.589345
210112,辽宁省沈阳市东陵区,123.599872,41.765562
210113,辽宁省沈阳市新城子区,123.432791,41.808645
210114,辽宁省沈阳市于洪区,123.242847,41.843551
210122,辽宁省辽中县,122.778872,41.56686
210123,辽宁省康平县,123.273598,42.765541
210124,辽宁省法库县,123.248897,42.415298
210181,辽宁省新民市,122.866418,42.016776
210200,辽宁省大连市,121.593478,38.94871
210201,辽宁省大连市市辖区,121.593478,38.94871
210203,辽宁省大连市西岗区,121.625823,38.91337
210204,辽宁省大连市沙河口区,121.582618,38.921778
210211,辽宁省大连市甘井子区,121.5285,38.955462
210212,辽宁省大连市旅顺口区,121.295936,38.908291
210213,辽宁省大连市金州区,121.956582,39.298619
210224,辽宁省长海县,122.748265,39.260109
210281,辽宁省瓦房店市,121.790699,39.708956
210283,辽宁省庄河市,122.934145,39.85891
210300,辽宁省鞍山市,123.007763,41.118744
210301,辽宁省鞍山市市辖区,123.007763,41.118744
210302,辽宁省鞍山市铁东区,123.020706,41.118235
210282,辽宁省普兰店市,122.274257,39.620006
210303,辽宁省鞍山市铁西区,122.985786,41.127872
210304,辽宁省鞍山市立山区,123.040474,41.164173
210311,辽宁省鞍山市千山区,123.014005,41.061329
210321,辽宁省台安县,122.443683,41.3471
210323,辽宁省岫岩满族自治县,123.346069,40.403181
210381,辽宁省海城市,122.791201,40.840354
210400,辽宁省抚顺市,123.92982,41.877304
210401,辽宁省抚顺市市辖区,123.92982,41.877304
210402,辽宁省抚顺市新抚区,123.911369,41.86979
210403,辽宁省抚顺市东洲区,124.029249,41.833588
210404,辽宁省抚顺市望花区,123.785996,41.860404
210411,辽宁省抚顺市顺城区,123.901724,41.916014
210421,辽宁省抚顺县,124.136589,41.750077
210422,辽宁省新宾满族自治县,124.827866,41.635119
210423,辽宁省清原满族自治县,124.924317,42.118882
210500,辽宁省本溪市,123.778062,41.325838
210501,辽宁省本溪市市辖区,123.778062,41.325838
210502,辽宁省本溪市平山区,123.692575,41.240401
210503,辽宁省本溪市溪湖区,123.711866,41.456154
210504,辽宁省本溪市明山区,123.901737,41.347752
210505,辽宁省本溪市南芬区,123.82788,41.122716
210521,辽宁省本溪满族自治县,124.158564,41.19567
210522,辽宁省桓仁满族自治县,125.290028,41.261816
210600,辽宁省丹东市,124.338543,40.129023
210601,辽宁省丹东市市辖区,124.338543,40.129023
210602,辽宁省丹东市元宝区,124.350321,40.173197
210603,辽宁省丹东市振兴区,124.355563,40.067035
210604,辽宁省丹东市振安区,124.292197,40.211547
210624,辽宁省宽甸满族自治县,124.934106,40.766142
210681,辽宁省东港市,123.87687,39.981217
210682,辽宁省凤城市,124.07296,40.57957
210700,辽宁省锦州市,121.147749,41.130879
210701,辽宁省锦州市市辖区,121.147749,41.130879
210702,辽宁省锦州市古塔区,121.126434,41.141388
210703,辽宁省锦州市凌河区,121.182665,41.13438
210711,辽宁省锦州市太和区,121.118645,41.13683
210726,辽宁省黑山县,122.260736,41.799698
210727,辽宁省义县,121.301877,41.534928
210781,辽宁省凌海市,121.285575,41.152566
210782,辽宁省北镇市,121.86455,41.547118
210800,辽宁省营口市,122.233391,40.668651
210801,辽宁省营口市市辖区,122.233391,40.668651
210802,辽宁省营口市站前区,122.265592,40.70301
210803,辽宁省营口市西市区,122.210126,40.666949
210804,辽宁省营口市鲅鱼圈区,122.176897,40.252584
210811,辽宁省营口市老边区,122.330903,40.672565
210881,辽宁省盖州市,122.477327,40.235441
210882,辽宁省大石桥市,122.571551,40.646915
210900,辽宁省阜新市,121.660822,42.01925
210901,辽宁省阜新市市辖区,121.660822,42.01925
210902,辽宁省阜新市海州区,121.652705,41.990902
210903,辽宁省阜新市新邱区,121.824321,42.074628
210904,辽宁省阜新市太平区,121.737753,42.009452
210905,辽宁省阜新市清河门区,121.446839,41.754998
210911,辽宁省阜新市细河区,121.627557,42.043254
210921,辽宁省阜新蒙古族自治县,121.695578,42.1575
210922,辽宁省彰武县,122.474173,42.523754
211000,辽宁省辽阳市,123.172451,41.273339
211001,辽宁省辽阳市市辖区,123.172451,41.273339
211002,辽宁省辽阳市白塔区,123.175163,41.279286
211003,辽宁省辽阳市文圣区,123.201216,41.271122
211004,辽宁省辽阳市宏伟区,123.220518,41.220764
211005,辽宁省辽阳市弓长岭区,123.42628,41.14597
211011,辽宁省辽阳市太子河区,123.178374,41.274593
211021,辽宁省辽阳县,123.219821,41.077281
211081,辽宁省灯塔市,123.312574,41.420099
211100,辽宁省盘锦市,122.073228,41.141248
211101,辽宁省盘锦市市辖区,122.073228,41.141248
211102,辽宁省盘锦市双台子区,122.032038,41.193225
211103,辽宁省盘锦市兴隆台区,121.969629,41.155831
211121,辽宁省大洼县,122.093755,40.964908
211122,辽宁省盘山县,121.952166,41.193475
211200,辽宁省铁岭市,123.85485,42.299757
211201,辽宁省铁岭市市辖区,123.85485,42.299757
211202,辽宁省铁岭市银州区,123.858516,42.248295
211204,辽宁省铁岭市清河区,124.27578,42.508557
211221,辽宁省铁岭县,123.914529,42.222765
211223,辽宁省西丰县,124.738502,42.712739
211224,辽宁省昌图县,123.946409,43.000462
211281,辽宁省调兵山市,123.584348,42.44293
211282,辽宁省开原市,124.283776,42.471223
211300,辽宁省朝阳市,120.446163,41.571828
211301,辽宁省朝阳市市辖区,120.446163,41.571828
211302,辽宁省朝阳市双塔区,120.484073,41.60574
211303,辽宁省朝阳市龙城区,120.401333,41.606227
211321,辽宁省朝阳县,120.305061,41.372796
211322,辽宁省建平县,119.632527,41.842223
211324,辽宁省喀喇沁左翼蒙古族自治县,119.775534,41.143624
211381,辽宁省北票市,120.811885,41.865071
211382,辽宁省凌源市,119.271543,40.981801
211400,辽宁省葫芦岛市,120.860758,40.74303
211402,辽宁省葫芦岛市连山区,120.688361,40.888537
211403,辽宁省葫芦岛市龙港区,120.904586,40.750993
211404,辽宁省葫芦岛市南票区,120.664645,41.137036
211421,辽宁省绥中县,120.026302,40.305129
211422,辽宁省建昌县,119.834892,40.716828
211481,辽宁省兴城市,120.475527,40.596284
220000,吉林省,126.262876,43.678846
220100,吉林省长春市,125.313642,43.898338
220102,吉林省长春市南关区,125.419649,43.732191
220103,吉林省长春市宽城区,125.344899,43.998252
220104,吉林省长春市朝阳区,125.278226,43.689109
220105,吉林省长春市二道区,125.611485,43.872223
220106,吉林省长春市绿园区,125.191331,43.912165
220112,吉林省长春市双阳区,125.712822,43.531747
220122,吉林省农安县,125.094327,44.461506
220181,吉林省九台市,125.985176,44.209759
220182,吉林省榆树市,126.602501,44.879423
220183,吉林省德惠市,125.769044,44.510507
220200,吉林省吉林市,126.564544,43.871988
220201,吉林省吉林市市辖区,126.564544,43.871988
220202,吉林省吉林市昌邑区,126.326513,44.023898
220203,吉林省吉林市龙潭区,126.695085,44.100874
220204,吉林省吉林市船营区,126.389089,43.882172
220211,吉林省吉林市丰满区,126.698202,43.654515
220221,吉林省永吉县,126.22756,43.601481
220281,吉林省蛟河市,127.351742,43.716756
220282,吉林省桦甸市,127.041392,43.056631
220283,吉林省舒兰市,127.116772,44.335465
220284,吉林省磐石市,126.174628,43.057456
220300,吉林省四平市,124.391382,43.175525
220301,吉林省四平市市辖区,124.391382,43.175525
220302,吉林省四平市铁西区,124.355392,43.21416
220303,吉林省四平市铁东区,124.459899,43.101529
220322,吉林省梨树县,124.380491,43.414438
220323,吉林省伊通满族自治县,125.271149,43.346322
220381,吉林省公主岭市,124.685882,43.791826
220382,吉林省双辽市,123.70852,43.767695
220400,吉林省辽源市,125.133686,42.923303
220401,吉林省辽源市市辖区,125.133686,42.923303
220402,吉林省辽源市龙山区,125.210998,42.913197
220421,吉林省东丰县,125.454809,42.683934
220422,吉林省东辽县,125.184931,42.947925
220403,吉林省辽源市西安区,125.150149,42.986365
220500,吉林省通化市,125.94265,41.736397
220501,吉林省通化市市辖区,125.94265,41.736397
220502,吉林省通化市东昌区,125.960124,41.677262
220503,吉林省通化市二道江区,126.15628,41.772626
220521,吉林省通化县,125.857332,41.729156
220523,吉林省辉南县,126.342724,42.557949
220524,吉林省柳河县,125.917276,42.185665
220581,吉林省梅河口市,125.723516,42.54265
220582,吉林省集安市,125.998992,41.251411
220600,吉林省白山市,126.435798,41.945859
220601,吉林省白山市市辖区,126.435798,41.945859
220602,吉林省白山市八道江区,126.435798,41.945859
220621,吉林省抚松县,127.623938,42.277909
220622,吉林省靖宇县,126.902469,42.449967
220623,吉林省长白朝鲜族自治县,127.864358,41.584709
220625,吉林省江源县,126.825302,42.078959
220681,吉林省临江市,127.19171,41.816566
220700,吉林省松原市,124.832995,45.136049
220702,吉林省松原市宁江区,124.867571,45.29271
220721,吉林省前郭尔罗斯蒙古族自治县,124.48165,44.869127
220722,吉林省长岭县,123.866504,44.305645
220724,吉林省扶余县,125.564563,45.131092
220800,吉林省白城市,122.840777,45.621086
220801,吉林省白城市市辖区,122.840777,45.621086
220723,吉林省乾安县,123.969123,44.926914
220802,吉林省白城市洮北区,122.789074,45.623301
220821,吉林省镇赉县,123.452272,45.956172
220822,吉林省通榆县,122.745291,44.785717
220881,吉林省洮南市,122.453677,45.475604
220882,吉林省大安市,123.723714,45.432438
222400,吉林省延边朝鲜族自治州,129.485902,42.896414
222401,吉林省延吉市,129.471302,43.059667
222402,吉林省图们市,129.834311,43.030549
222403,吉林省敦化市,128.239499,43.560202
222404,吉林省珲春市,130.702367,43.074719
222405,吉林省龙井市,129.383816,42.844249
222406,吉林省和龙市,128.911211,42.466442
222424,吉林省汪清县,129.953994,43.540144
222426,吉林省安图县,128.437652,42.701033
230000,黑龙江省,128.047414,47.356592
230100,黑龙江省哈尔滨市,126.657717,45.773225
230101,黑龙江省哈尔滨市市辖区,126.86257,45.804461
230102,黑龙江省哈尔滨市道里区,126.657717,45.773225
230103,黑龙江省哈尔滨市南岗区,127.399599,45.287929
230104,黑龙江省哈尔滨市道外区,126.657717,45.773225
230106,黑龙江省哈尔滨市香坊区,126.732814,45.706847
230107,黑龙江省哈尔滨市动力区,126.642223,45.732308
230108,黑龙江省哈尔滨市平房区,126.657717,45.773225
230109,黑龙江省哈尔滨市松北区,126.657717,45.773225
230111,黑龙江省哈尔滨市呼兰区,126.61077,45.995674
230123,黑龙江省依兰县,129.721503,46.275637
230124,黑龙江省方正县,128.949419,45.819769
230125,黑龙江省宾县,127.661612,45.783825
230126,黑龙江省巴彦县,127.324287,46.340416
230127,黑龙江省木兰县,127.929838,46.248172
230128,黑龙江省通河县,128.762232,46.247857
230129,黑龙江省延寿县,128.463943,45.48952
230181,黑龙江省阿城市,128.047414,47.356592
130427,河北省磁县,114.255101,36.406731
130428,河北省肥乡县,114.836905,36.577261
130429,河北省永年县,114.641602,36.7702
130430,河北省邱县,115.206702,36.79727
130431,河北省鸡泽县,114.869566,36.873677
130432,河北省广平县,115.020874,36.511926
130433,河北省馆陶县,115.299157,36.618537
130434,河北省魏县,114.936,36.250568
130435,河北省曲周县,115.038532,36.752651
130481,河北省武安市,114.058334,36.748995
130500,河北省邢台市,114.520487,37.069531
130501,河北省邢台市市辖区,114.520487,37.069531
130502,河北省邢台市桥东区,114.521297,37.059046
130503,河北省邢台市桥西区,114.468401,37.05358
130521,河北省邢台县,114.167744,37.152422
130522,河北省临城县,114.384665,37.463138
130523,河北省内丘县,114.530622,37.300525
130524,河北省柏乡县,114.707424,37.517418
130525,河北省隆尧县,114.792916,37.364688
130526,河北省任县,114.769967,37.17463
130527,河北省南和县,114.753089,37.016964
130528,河北省宁晋县,115.021678,37.612087
130529,河北省巨鹿县,115.058886,37.278679
130530,河北省新河县,115.257204,37.499363
130531,河北省广宗县,115.198173,37.083549
130532,河北省平乡县,115.004819,37.05611
130533,河北省威县,115.387725,37.078395
130534,河北省清河县,115.69159,37.04053
130535,河北省临西县,115.528441,36.858027
130581,河北省南宫市,115.47941,37.286427
